"","studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"1110","AA-AA-000-0000","kri0007","25",1,3,0.333333333333333,1.2874079467705,0,"2018-12-01"
"1111","AA-AA-000-0000","kri0007","40",1,3,0.333333333333333,1.2874079467705,0,"2018-12-01"
"1112","AA-AA-000-0000","kri0007","53",1,3,0.333333333333333,1.2874079467705,0,"2018-12-01"
"1113","AA-AA-000-0000","kri0007","174",2,6,0.333333333333333,1.82066977862974,0,"2018-12-01"
"1114","AA-AA-000-0000","kri0007","89",2,6,0.333333333333333,1.82066977862974,0,"2018-12-01"
"1115","AA-AA-000-0000","kri0007","26",2,7,0.285714285714286,1.60031864790421,0,"2018-12-01"
"1116","AA-AA-000-0000","kri0007","29",2,7,0.285714285714286,1.60031864790421,0,"2018-12-01"
"1117","AA-AA-000-0000","kri0007","124",1,4,0.25,1.00209459346962,0,"2018-12-01"
"1118","AA-AA-000-0000","kri0007","144",1,4,0.25,1.00209459346962,0,"2018-12-01"
"1119","AA-AA-000-0000","kri0007","39",1,4,0.25,1.00209459346962,0,"2018-12-01"
"1120","AA-AA-000-0000","kri0007","60",1,4,0.25,1.00209459346962,0,"2018-12-01"
"1121","AA-AA-000-0000","kri0007","64",1,4,0.25,1.00209459346962,0,"2018-12-01"
"1122","AA-AA-000-0000","kri0007","127",1,5,0.2,0.795379397183028,0,"2018-12-01"
"1123","AA-AA-000-0000","kri0007","128",1,5,0.2,0.795379397183028,0,"2018-12-01"
"1124","AA-AA-000-0000","kri0007","135",1,5,0.2,0.795379397183028,0,"2018-12-01"
"1125","AA-AA-000-0000","kri0007","15",1,5,0.2,0.795379397183028,0,"2018-12-01"
"1126","AA-AA-000-0000","kri0007","184",1,5,0.2,0.795379397183028,0,"2018-12-01"
"1127","AA-AA-000-0000","kri0007","186",1,5,0.2,0.795379397183028,0,"2018-12-01"
"1128","AA-AA-000-0000","kri0007","166",4,20,0.2,1.59075879436606,0,"2018-12-01"
"1129","AA-AA-000-0000","kri0007","67",2,11,0.181818181818182,1.00444826401842,0,"2018-12-01"
"1130","AA-AA-000-0000","kri0007","134",1,6,0.166666666666667,0.633950649372579,0,"2018-12-01"
"1131","AA-AA-000-0000","kri0007","114",1,7,0.142857142857143,0.501630225253351,0,"2018-12-01"
"1132","AA-AA-000-0000","kri0007","131",1,7,0.142857142857143,0.501630225253351,0,"2018-12-01"
"1133","AA-AA-000-0000","kri0007","190",1,7,0.142857142857143,0.501630225253351,0,"2018-12-01"
"1134","AA-AA-000-0000","kri0007","83",1,7,0.142857142857143,0.501630225253351,0,"2018-12-01"
"1135","AA-AA-000-0000","kri0007","34",1,8,0.125,0.389446851771844,0,"2018-12-01"
"1136","AA-AA-000-0000","kri0007","50",1,8,0.125,0.389446851771844,0,"2018-12-01"
"1137","AA-AA-000-0000","kri0007","59",1,8,0.125,0.389446851771844,0,"2018-12-01"
"1138","AA-AA-000-0000","kri0007","91",2,16,0.125,0.550761019599246,0,"2018-12-01"
"1139","AA-AA-000-0000","kri0007","77",2,17,0.117647058823529,0.479584437317338,0,"2018-12-01"
"1140","AA-AA-000-0000","kri0007","104",1,9,0.111111111111111,0.291951750754434,0,"2018-12-01"
"1141","AA-AA-000-0000","kri0007","122",1,9,0.111111111111111,0.291951750754434,0,"2018-12-01"
"1142","AA-AA-000-0000","kri0007","4",1,9,0.111111111111111,0.291951750754434,0,"2018-12-01"
"1143","AA-AA-000-0000","kri0007","170",3,27,0.111111111111111,0.505675265665366,0,"2018-12-01"
"1144","AA-AA-000-0000","kri0007","155",1,10,0.1,0.205607645880626,0,"2018-12-01"
"1145","AA-AA-000-0000","kri0007","10",2,20,0.1,0.290773121331986,0,"2018-12-01"
"1146","AA-AA-000-0000","kri0007","51",1,11,0.0909090909090909,0.127998102054661,0,"2018-12-01"
"1147","AA-AA-000-0000","kri0007","86",2,22,0.0909090909090909,0.181016651883717,0,"2018-12-01"
"1148","AA-AA-000-0000","kri0007","43",3,33,0.0909090909090909,0.221699216031059,0,"2018-12-01"
"1149","AA-AA-000-0000","kri0007","69",1,12,0.0833333333333333,0.0574044625564,0,"2018-12-01"
"1150","AA-AA-000-0000","kri0007","76",1,12,0.0833333333333333,0.0574044625564,0,"2018-12-01"
"1151","AA-AA-000-0000","kri0007","173",2,27,0.0740740740740741,-0.0537494967756553,0,"2018-12-01"
"1152","AA-AA-000-0000","kri0007","140",5,69,0.072463768115942,-0.124807219182764,0,"2018-12-01"
"1153","AA-AA-000-0000","kri0007","167",1,15,0.0666666666666667,-0.123456629323243,0,"2018-12-01"
"1154","AA-AA-000-0000","kri0007","92",1,15,0.0666666666666667,-0.123456629323243,0,"2018-12-01"
"1155","AA-AA-000-0000","kri0007","54",1,17,0.0588235294117647,-0.225431780705099,0,"2018-12-01"
"1156","AA-AA-000-0000","kri0007","94",2,36,0.0555555555555556,-0.385048610051129,0,"2018-12-01"
"1157","AA-AA-000-0000","kri0007","56",1,25,0.04,-0.54696266773994,0,"2018-12-01"
"1158","AA-AA-000-0000","kri0007","143",1,28,0.0357142857142857,-0.644772183469585,0,"2018-12-01"
"1159","AA-AA-000-0000","kri0007","139",2,58,0.0344827586206897,-0.955249174542689,0,"2018-12-01"
"1160","AA-AA-000-0000","kri0007","62",1,34,0.0294117647058824,-0.817330430273226,0,"2018-12-01"
"1161","AA-AA-000-0000","kri0007","5",1,43,0.0232558139534884,-1.03650464710328,0,"2018-12-01"
"1162","AA-AA-000-0000","kri0007","172",0,28,0,-1.19411639479501,0,"2018-12-01"
"1163","AA-AA-000-0000","kri0007","189",0,28,0,-1.19411639479501,0,"2018-12-01"
"1164","AA-AA-000-0000","kri0007","8",0,23,0,-1.08225989054847,0,"2018-12-01"
"1165","AA-AA-000-0000","kri0007","58",0,20,0,-1.00921255170208,0,"2018-12-01"
"1166","AA-AA-000-0000","kri0007","118",0,17,0,-0.930447998727535,0,"2018-12-01"
"1167","AA-AA-000-0000","kri0007","61",0,15,0,-0.87400370759212,0,"2018-12-01"
"1168","AA-AA-000-0000","kri0007","85",0,13,0,-0.813653171464027,0,"2018-12-01"
"1169","AA-AA-000-0000","kri0007","141",0,12,0,-0.781732681105132,0,"2018-12-01"
"1170","AA-AA-000-0000","kri0007","17",0,12,0,-0.781732681105132,0,"2018-12-01"
"1171","AA-AA-000-0000","kri0007","63",0,10,0,-0.713621038967122,0,"2018-12-01"
"1172","AA-AA-000-0000","kri0007","71",0,10,0,-0.713621038967122,0,"2018-12-01"
"1173","AA-AA-000-0000","kri0007","75",0,10,0,-0.713621038967122,0,"2018-12-01"
"1174","AA-AA-000-0000","kri0007","11",0,9,0,-0.677000360805564,0,"2018-12-01"
"1175","AA-AA-000-0000","kri0007","156",0,9,0,-0.677000360805564,0,"2018-12-01"
"1176","AA-AA-000-0000","kri0007","7",0,9,0,-0.677000360805564,0,"2018-12-01"
"1177","AA-AA-000-0000","kri0007","113",0,8,0,-0.638282061321805,0,"2018-12-01"
"1178","AA-AA-000-0000","kri0007","149",0,8,0,-0.638282061321805,0,"2018-12-01"
"1179","AA-AA-000-0000","kri0007","137",0,7,0,-0.597058197397507,0,"2018-12-01"
"1180","AA-AA-000-0000","kri0007","146",0,7,0,-0.597058197397507,0,"2018-12-01"
"1181","AA-AA-000-0000","kri0007","157",0,7,0,-0.597058197397507,0,"2018-12-01"
"1182","AA-AA-000-0000","kri0007","160",0,7,0,-0.597058197397507,0,"2018-12-01"
"1183","AA-AA-000-0000","kri0007","164",0,7,0,-0.597058197397507,0,"2018-12-01"
"1184","AA-AA-000-0000","kri0007","30",0,7,0,-0.597058197397507,0,"2018-12-01"
"1185","AA-AA-000-0000","kri0007","121",0,6,0,-0.55276847988458,0,"2018-12-01"
"1186","AA-AA-000-0000","kri0007","138",0,6,0,-0.55276847988458,0,"2018-12-01"
"1187","AA-AA-000-0000","kri0007","152",0,6,0,-0.55276847988458,0,"2018-12-01"
"1188","AA-AA-000-0000","kri0007","133",0,5,0,-0.504606275851041,0,"2018-12-01"
"1189","AA-AA-000-0000","kri0007","147",0,5,0,-0.504606275851041,0,"2018-12-01"
"1190","AA-AA-000-0000","kri0007","176",0,5,0,-0.504606275851041,0,"2018-12-01"
"1191","AA-AA-000-0000","kri0007","177",0,5,0,-0.504606275851041,0,"2018-12-01"
"1192","AA-AA-000-0000","kri0007","187",0,5,0,-0.504606275851041,0,"2018-12-01"
"1193","AA-AA-000-0000","kri0007","22",0,5,0,-0.504606275851041,0,"2018-12-01"
"1194","AA-AA-000-0000","kri0007","23",0,5,0,-0.504606275851041,0,"2018-12-01"
"1195","AA-AA-000-0000","kri0007","35",0,5,0,-0.504606275851041,0,"2018-12-01"
"1196","AA-AA-000-0000","kri0007","80",0,5,0,-0.504606275851041,0,"2018-12-01"
"1197","AA-AA-000-0000","kri0007","97",0,5,0,-0.504606275851041,0,"2018-12-01"
"1198","AA-AA-000-0000","kri0007","103",0,4,0,-0.451333573870376,0,"2018-12-01"
"1199","AA-AA-000-0000","kri0007","109",0,4,0,-0.451333573870376,0,"2018-12-01"
"1200","AA-AA-000-0000","kri0007","142",0,4,0,-0.451333573870376,0,"2018-12-01"
"1201","AA-AA-000-0000","kri0007","153",0,4,0,-0.451333573870376,0,"2018-12-01"
"1202","AA-AA-000-0000","kri0007","179",0,4,0,-0.451333573870376,0,"2018-12-01"
"1203","AA-AA-000-0000","kri0007","27",0,4,0,-0.451333573870376,0,"2018-12-01"
"1204","AA-AA-000-0000","kri0007","44",0,4,0,-0.451333573870376,0,"2018-12-01"
"1205","AA-AA-000-0000","kri0007","49",0,4,0,-0.451333573870376,0,"2018-12-01"
"1206","AA-AA-000-0000","kri0007","68",0,4,0,-0.451333573870376,0,"2018-12-01"
"1207","AA-AA-000-0000","kri0007","73",0,4,0,-0.451333573870376,0,"2018-12-01"
"1208","AA-AA-000-0000","kri0007","81",0,4,0,-0.451333573870376,0,"2018-12-01"
"1209","AA-AA-000-0000","kri0007","96",0,4,0,-0.451333573870376,0,"2018-12-01"
"1210","AA-AA-000-0000","kri0007","101",0,3,0,-0.390866340552566,0,"2018-12-01"
"1211","AA-AA-000-0000","kri0007","102",0,3,0,-0.390866340552566,0,"2018-12-01"
"1212","AA-AA-000-0000","kri0007","105",0,3,0,-0.390866340552566,0,"2018-12-01"
"1213","AA-AA-000-0000","kri0007","106",0,3,0,-0.390866340552566,0,"2018-12-01"
"1214","AA-AA-000-0000","kri0007","107",0,3,0,-0.390866340552566,0,"2018-12-01"
"1215","AA-AA-000-0000","kri0007","120",0,3,0,-0.390866340552566,0,"2018-12-01"
"1216","AA-AA-000-0000","kri0007","151",0,3,0,-0.390866340552566,0,"2018-12-01"
"1217","AA-AA-000-0000","kri0007","16",0,3,0,-0.390866340552566,0,"2018-12-01"
"1218","AA-AA-000-0000","kri0007","163",0,3,0,-0.390866340552566,0,"2018-12-01"
"1219","AA-AA-000-0000","kri0007","181",0,3,0,-0.390866340552566,0,"2018-12-01"
"1220","AA-AA-000-0000","kri0007","188",0,3,0,-0.390866340552566,0,"2018-12-01"
"1221","AA-AA-000-0000","kri0007","19",0,3,0,-0.390866340552566,0,"2018-12-01"
"1222","AA-AA-000-0000","kri0007","32",0,3,0,-0.390866340552566,0,"2018-12-01"
"1223","AA-AA-000-0000","kri0007","47",0,3,0,-0.390866340552566,0,"2018-12-01"
"1224","AA-AA-000-0000","kri0007","70",0,3,0,-0.390866340552566,0,"2018-12-01"
"1225","AA-AA-000-0000","kri0007","84",0,3,0,-0.390866340552566,0,"2018-12-01"
"1226","AA-AA-000-0000","kri0007","100",0,2,0,NA,NA,"2018-12-01"
"1227","AA-AA-000-0000","kri0007","111",0,2,0,NA,NA,"2018-12-01"
"1228","AA-AA-000-0000","kri0007","119",0,2,0,NA,NA,"2018-12-01"
"1229","AA-AA-000-0000","kri0007","129",0,2,0,NA,NA,"2018-12-01"
"1230","AA-AA-000-0000","kri0007","136",0,2,0,NA,NA,"2018-12-01"
"1231","AA-AA-000-0000","kri0007","148",0,2,0,NA,NA,"2018-12-01"
"1232","AA-AA-000-0000","kri0007","150",0,2,0,NA,NA,"2018-12-01"
"1233","AA-AA-000-0000","kri0007","162",0,2,0,NA,NA,"2018-12-01"
"1234","AA-AA-000-0000","kri0007","178",0,2,0,NA,NA,"2018-12-01"
"1235","AA-AA-000-0000","kri0007","18",0,2,0,NA,NA,"2018-12-01"
"1236","AA-AA-000-0000","kri0007","183",0,2,0,NA,NA,"2018-12-01"
"1237","AA-AA-000-0000","kri0007","3",0,2,0,NA,NA,"2018-12-01"
"1238","AA-AA-000-0000","kri0007","41",0,2,0,NA,NA,"2018-12-01"
"1239","AA-AA-000-0000","kri0007","46",0,2,0,NA,NA,"2018-12-01"
"1240","AA-AA-000-0000","kri0007","57",0,2,0,NA,NA,"2018-12-01"
"1241","AA-AA-000-0000","kri0007","82",0,2,0,NA,NA,"2018-12-01"
"1242","AA-AA-000-0000","kri0007","9",0,2,0,NA,NA,"2018-12-01"
"1243","AA-AA-000-0000","kri0007","98",0,2,0,NA,NA,"2018-12-01"
"1244","AA-AA-000-0000","kri0007","110",0,1,0,NA,NA,"2018-12-01"
"1245","AA-AA-000-0000","kri0007","117",0,1,0,NA,NA,"2018-12-01"
"1246","AA-AA-000-0000","kri0007","12",0,1,0,NA,NA,"2018-12-01"
"1247","AA-AA-000-0000","kri0007","123",0,1,0,NA,NA,"2018-12-01"
"1248","AA-AA-000-0000","kri0007","126",0,1,0,NA,NA,"2018-12-01"
"1249","AA-AA-000-0000","kri0007","132",0,1,0,NA,NA,"2018-12-01"
"1250","AA-AA-000-0000","kri0007","14",0,1,0,NA,NA,"2018-12-01"
"1251","AA-AA-000-0000","kri0007","158",0,1,0,NA,NA,"2018-12-01"
"1252","AA-AA-000-0000","kri0007","171",0,1,0,NA,NA,"2018-12-01"
"1253","AA-AA-000-0000","kri0007","180",0,1,0,NA,NA,"2018-12-01"
"1254","AA-AA-000-0000","kri0007","20",0,1,0,NA,NA,"2018-12-01"
"1255","AA-AA-000-0000","kri0007","31",0,1,0,NA,NA,"2018-12-01"
"1256","AA-AA-000-0000","kri0007","33",0,1,0,NA,NA,"2018-12-01"
"1257","AA-AA-000-0000","kri0007","36",0,1,0,NA,NA,"2018-12-01"
"1258","AA-AA-000-0000","kri0007","38",0,1,0,NA,NA,"2018-12-01"
"1259","AA-AA-000-0000","kri0007","42",0,1,0,NA,NA,"2018-12-01"
"1260","AA-AA-000-0000","kri0007","45",0,1,0,NA,NA,"2018-12-01"
"1261","AA-AA-000-0000","kri0007","55",0,1,0,NA,NA,"2018-12-01"
"1262","AA-AA-000-0000","kri0007","6",0,1,0,NA,NA,"2018-12-01"
"1263","AA-AA-000-0000","kri0007","65",0,1,0,NA,NA,"2018-12-01"
"1264","AA-AA-000-0000","kri0007","66",0,1,0,NA,NA,"2018-12-01"
"1265","AA-AA-000-0000","kri0007","72",0,1,0,NA,NA,"2018-12-01"
"1266","AA-AA-000-0000","kri0007","78",0,1,0,NA,NA,"2018-12-01"
"1267","AA-AA-000-0000","kri0007","87",0,1,0,NA,NA,"2018-12-01"
"1268","AA-AA-000-0000","kri0007","99",0,1,0,NA,NA,"2018-12-01"
"1269","AA-AA-000-0000","kri0008","124",138,5554,0.0248469571480014,2.30849504700938,1,"2018-12-01"
"1270","AA-AA-000-0000","kri0008","63",418,17812,0.0234673253986077,2.91325418450173,1,"2018-12-01"
"1271","AA-AA-000-0000","kri0008","149",315,13649,0.0230786138178621,2.24908041856387,1,"2018-12-01"
"1272","AA-AA-000-0000","kri0008","164",262,11375,0.023032967032967,2.02091546620631,1,"2018-12-01"
"1273","AA-AA-000-0000","kri0008","43",975,51788,0.0188267552328725,-2.03467186684268,-1,"2018-12-01"
"1274","AA-AA-000-0000","kri0008","61",474,26102,0.0181595280055168,-2.15925121258271,-1,"2018-12-01"
"1275","AA-AA-000-0000","kri0008","167",416,23484,0.0177141883835803,-2.50061039880325,-1,"2018-12-01"
"1276","AA-AA-000-0000","kri0008","127",124,7597,0.0163222324601817,-2.22670461325479,-1,"2018-12-01"
"1277","AA-AA-000-0000","kri0008","33",43,1581,0.0271979759645794,1.85148657344653,0,"2018-12-01"
"1278","AA-AA-000-0000","kri0008","110",33,1273,0.025923016496465,1.35976195115391,0,"2018-12-01"
"1279","AA-AA-000-0000","kri0008","66",41,1658,0.0247285886610374,1.22934203069782,0,"2018-12-01"
"1280","AA-AA-000-0000","kri0008","181",115,4743,0.0242462576428421,1.85900062147906,0,"2018-12-01"
"1281","AA-AA-000-0000","kri0008","9",83,3470,0.0239193083573487,1.46237531411165,0,"2018-12-01"
"1282","AA-AA-000-0000","kri0008","87",39,1658,0.0235223160434258,0.903667583802771,0,"2018-12-01"
"1283","AA-AA-000-0000","kri0008","112",87,3701,0.0235071602269657,1.34401780153444,0,"2018-12-01"
"1284","AA-AA-000-0000","kri0008","180",37,1581,0.0234029095509171,0.850953919459789,0,"2018-12-01"
"1285","AA-AA-000-0000","kri0008","109",156,6709,0.0232523475927858,1.67117861525524,0,"2018-12-01"
"1286","AA-AA-000-0000","kri0008","158",36,1581,0.0227703984819734,0.684198477128667,0,"2018-12-01"
"1287","AA-AA-000-0000","kri0008","49",148,6555,0.0225781845919146,1.28997975613511,0,"2018-12-01"
"1288","AA-AA-000-0000","kri0008","187",181,8059,0.0224593622037474,1.35960595872668,0,"2018-12-01"
"1289","AA-AA-000-0000","kri0008","35",167,7443,0.0224371893053876,1.29392794724141,0,"2018-12-01"
"1290","AA-AA-000-0000","kri0008","11",333,14845,0.0224317952172449,1.82301104431855,0,"2018-12-01"
"1291","AA-AA-000-0000","kri0008","183",81,3624,0.0223509933774834,0.868474887429757,0,"2018-12-01"
"1292","AA-AA-000-0000","kri0008","162",67,3008,0.0222739361702128,0.763206863699928,0,"2018-12-01"
"1293","AA-AA-000-0000","kri0008","64",137,6170,0.0222042139384117,1.05675205541409,0,"2018-12-01"
"1294","AA-AA-000-0000","kri0008","128",153,6904,0.0221610660486674,1.09407179216583,0,"2018-12-01"
"1295","AA-AA-000-0000","kri0008","97",170,7674,0.0221527234818869,1.14862436200863,0,"2018-12-01"
"1296","AA-AA-000-0000","kri0008","80",183,8290,0.0220747889022919,1.14678590429562,0,"2018-12-01"
"1297","AA-AA-000-0000","kri0008","17",462,20974,0.0220272718603986,1.77845921335471,0,"2018-12-01"
"1298","AA-AA-000-0000","kri0008","84",101,4589,0.0220091523207671,0.82374446418237,0,"2018-12-01"
"1299","AA-AA-000-0000","kri0008","117",28,1273,0.0219952867242734,0.430577884200264,0,"2018-12-01"
"1300","AA-AA-000-0000","kri0008","76",429,19511,0.0219875967403003,1.67856618637383,0,"2018-12-01"
"1301","AA-AA-000-0000","kri0008","134",208,9486,0.0219270503900485,1.13131615769673,0,"2018-12-01"
"1302","AA-AA-000-0000","kri0008","119",71,3239,0.0219203457857363,0.658540668652337,0,"2018-12-01"
"1303","AA-AA-000-0000","kri0008","57",69,3162,0.0218216318785579,0.61386105349408,0,"2018-12-01"
"1304","AA-AA-000-0000","kri0008","156",302,13844,0.0218145044784744,1.27889767948294,0,"2018-12-01"
"1305","AA-AA-000-0000","kri0008","101",105,4820,0.0217842323651452,0.740685200046766,0,"2018-12-01"
"1306","AA-AA-000-0000","kri0008","179",174,8018,0.0217011723621851,0.9059933918378,0,"2018-12-01"
"1307","AA-AA-000-0000","kri0008","141",425,19665,0.0216120010170353,1.33594598795716,0,"2018-12-01"
"1308","AA-AA-000-0000","kri0008","120",114,5282,0.0215827338129496,0.678271110181654,0,"2018-12-01"
"1309","AA-AA-000-0000","kri0008","111",78,3624,0.021523178807947,0.53804972519812,0,"2018-12-01"
"1310","AA-AA-000-0000","kri0008","177",185,8598,0.0215166317748314,0.824731459723549,0,"2018-12-01"
"1311","AA-AA-000-0000","kri0008","6",34,1581,0.021505376344086,0.350687592466422,0,"2018-12-01"
"1312","AA-AA-000-0000","kri0008","130",102,4743,0.021505376344086,0.607408727735851,0,"2018-12-01"
"1313","AA-AA-000-0000","kri0008","69",432,20127,0.0214637054702638,1.21205133055934,0,"2018-12-01"
"1314","AA-AA-000-0000","kri0008","53",105,4897,0.0214416989993874,0.587645091682899,0,"2018-12-01"
"1315","AA-AA-000-0000","kri0008","133",171,7982,0.0214232022049612,0.739292692438315,0,"2018-12-01"
"1316","AA-AA-000-0000","kri0008","142",132,6170,0.0213938411669368,0.634692852897401,0,"2018-12-01"
"1317","AA-AA-000-0000","kri0008","22",169,7905,0.0213788741302973,0.709585994686573,0,"2018-12-01"
"1318","AA-AA-000-0000","kri0008","155",346,16195,0.0213646187094782,1.00362253391897,0,"2018-12-01"
"1319","AA-AA-000-0000","kri0008","135",177,8290,0.021351025331725,0.70984778322044,0,"2018-12-01"
"1320","AA-AA-000-0000","kri0008","72",37,1735,0.0213256484149856,0.317732781641769,0,"2018-12-01"
"1321","AA-AA-000-0000","kri0008","184",160,7520,0.0212765957446809,0.633282392659768,0,"2018-12-01"
"1322","AA-AA-000-0000","kri0008","189",1088,51198,0.0212508301105512,1.61374358010723,0,"2018-12-01"
"1323","AA-AA-000-0000","kri0008","122",315,14845,0.0212192657460424,0.843457104267675,0,"2018-12-01"
"1324","AA-AA-000-0000","kri0008","171",53,2505,0.0211576846307385,0.326042808958218,0,"2018-12-01"
"1325","AA-AA-000-0000","kri0008","98",65,3085,0.0210696920583468,0.329419250589693,0,"2018-12-01"
"1326","AA-AA-000-0000","kri0008","47",103,4897,0.0210332856851133,0.398144358179646,0,"2018-12-01"
"1327","AA-AA-000-0000","kri0008","7",343,16308,0.0210326220259995,0.726005387218505,0,"2018-12-01"
"1328","AA-AA-000-0000","kri0008","56",815,38832,0.0209878450762258,1.06179477444614,0,"2018-12-01"
"1329","AA-AA-000-0000","kri0008","170",972,46383,0.0209559536899295,1.11490589428029,0,"2018-12-01"
"1330","AA-AA-000-0000","kri0008","114",254,12145,0.0209139563606422,0.539814657796282,0,"2018-12-01"
"1331","AA-AA-000-0000","kri0008","91",564,26990,0.0208966283808818,0.785849380896757,0,"2018-12-01"
"1332","AA-AA-000-0000","kri0008","85",427,20476,0.0208536823598359,0.643732874436951,0,"2018-12-01"
"1333","AA-AA-000-0000","kri0008","163",113,5436,0.0207873436350258,0.299252287870558,0,"2018-12-01"
"1334","AA-AA-000-0000","kri0008","18",64,3085,0.0207455429497569,0.210042880924997,0,"2018-12-01"
"1335","AA-AA-000-0000","kri0008","104",284,13690,0.020745069393718,0.442100860480756,0,"2018-12-01"
"1336","AA-AA-000-0000","kri0008","26",196,9450,0.0207407407407407,0.364522291223353,0,"2018-12-01"
"1337","AA-AA-000-0000","kri0008","94",1151,55530,0.0207275346659463,0.862999192484365,0,"2018-12-01"
"1338","AA-AA-000-0000","kri0008","129",70,3393,0.0206307102858827,0.175927611971431,0,"2018-12-01"
"1339","AA-AA-000-0000","kri0008","82",62,3008,0.0206117021276596,0.158733678495369,0,"2018-12-01"
"1340","AA-AA-000-0000","kri0008","152",205,9948,0.0206071572175312,0.285661952616876,0,"2018-12-01"
"1341","AA-AA-000-0000","kri0008","160",231,11221,0.0205864004990643,0.288810568669189,0,"2018-12-01"
"1342","AA-AA-000-0000","kri0008","99",23,1119,0.0205540661304736,0.0840319222143168,0,"2018-12-01"
"1343","AA-AA-000-0000","kri0008","13",220,10723,0.0205166464608785,0.234435820012661,0,"2018-12-01"
"1344","AA-AA-000-0000","kri0008","118",596,29110,0.0204740638955685,0.338093922849084,0,"2018-12-01"
"1345","AA-AA-000-0000","kri0008","71",330,16118,0.0204740042188857,0.25152728843088,0,"2018-12-01"
"1346","AA-AA-000-0000","kri0008","29",220,10759,0.0204479970257459,0.187615231338986,0,"2018-12-01"
"1347","AA-AA-000-0000","kri0008","59",269,13187,0.0203988776825662,0.170308925904194,0,"2018-12-01"
"1348","AA-AA-000-0000","kri0008","147",172,8444,0.0203694931312174,0.118378457563522,0,"2018-12-01"
"1349","AA-AA-000-0000","kri0008","106",106,5205,0.0203650336215178,0.0908080821544081,0,"2018-12-01"
"1350","AA-AA-000-0000","kri0008","168",73,3588,0.020345596432553,0.0676748270381515,0,"2018-12-01"
"1351","AA-AA-000-0000","kri0008","137",236,11606,0.0203343098397381,0.113652336787483,0,"2018-12-01"
"1352","AA-AA-000-0000","kri0008","75",307,15117,0.0203082622213402,0.108474203119365,0,"2018-12-01"
"1353","AA-AA-000-0000","kri0008","173",898,44227,0.0203043389784521,0.180069336938979,0,"2018-12-01"
"1354","AA-AA-000-0000","kri0008","178",72,3547,0.0202988440936002,0.0488250081327411,0,"2018-12-01"
"1355","AA-AA-000-0000","kri0008","42",32,1581,0.0202403542061986,0.017176707804176,0,"2018-12-01"
"1356","AA-AA-000-0000","kri0008","10",583,28848,0.0202093732667776,0.0384824590742681,0,"2018-12-01"
"1357","AA-AA-000-0000","kri0008","140",2156,106856,0.0201766863816725,0.00321694291948618,0,"2018-12-01"
"1358","AA-AA-000-0000","kri0008","73",146,7248,0.0201434878587196,-0.0179023576892196,0,"2018-12-01"
"1359","AA-AA-000-0000","kri0008","92",438,21790,0.0201009637448371,-0.0726613186716468,0,"2018-12-01"
"1360","AA-AA-000-0000","kri0008","58",661,32929,0.0200734914513043,-0.122377595294582,0,"2018-12-01"
"1361","AA-AA-000-0000","kri0008","27",136,6786,0.0200412614205718,-0.0731586327807849,0,"2018-12-01"
"1362","AA-AA-000-0000","kri0008","41",68,3393,0.0200412614205718,-0.0517309653416294,0,"2018-12-01"
"1363","AA-AA-000-0000","kri0008","32",95,4743,0.0200295171832174,-0.0665253688951117,0,"2018-12-01"
"1364","AA-AA-000-0000","kri0008","174",176,8793,0.0200159217559422,-0.0990322952344919,0,"2018-12-01"
"1365","AA-AA-000-0000","kri0008","5",1365,68214,0.0200105550180315,-0.285126060711634,0,"2018-12-01"
"1366","AA-AA-000-0000","kri0008","131",212,10605,0.01999057048562,-0.126068766316612,0,"2018-12-01"
"1367","AA-AA-000-0000","kri0008","81",97,4861,0.0199547418226702,-0.101915264363105,0,"2018-12-01"
"1368","AA-AA-000-0000","kri0008","139",1911,95779,0.0199521815846898,-0.45764217202372,0,"2018-12-01"
"1369","AA-AA-000-0000","kri0008","175",30,1504,0.0199468085106383,-0.0587291748546693,0,"2018-12-01"
"1370","AA-AA-000-0000","kri0008","185",66,3316,0.0199034981905911,-0.103740706261189,0,"2018-12-01"
"1371","AA-AA-000-0000","kri0008","166",663,33314,0.019901542894879,-0.331184118983184,0,"2018-12-01"
"1372","AA-AA-000-0000","kri0008","28",125,6288,0.0198791348600509,-0.155665605535397,0,"2018-12-01"
"1373","AA-AA-000-0000","kri0008","54",578,29110,0.0198557196839574,-0.36142159639969,0,"2018-12-01"
"1374","AA-AA-000-0000","kri0008","16",65,3280,0.0198170731707317,-0.1359948160636,0,"2018-12-01"
"1375","AA-AA-000-0000","kri0008","186",178,8983,0.0198152065011689,-0.226231939406226,0,"2018-12-01"
"1376","AA-AA-000-0000","kri0008","105",97,4897,0.0198080457422912,-0.170357842330117,0,"2018-12-01"
"1377","AA-AA-000-0000","kri0008","4",292,14768,0.0197724810400867,-0.324497385848619,0,"2018-12-01"
"1378","AA-AA-000-0000","kri0008","136",67,3393,0.0197465369879163,-0.16556025399816,0,"2018-12-01"
"1379","AA-AA-000-0000","kri0008","188",86,4358,0.0197338228545204,-0.193197514267831,0,"2018-12-01"
"1380","AA-AA-000-0000","kri0008","86",698,35398,0.0197186281710831,-0.569569182274107,0,"2018-12-01"
"1381","AA-AA-000-0000","kri0008","62",998,50674,0.0196945178987252,-0.717461250770959,0,"2018-12-01"
"1382","AA-AA-000-0000","kri0008","138",203,10333,0.019645795025646,-0.356819810543759,0,"2018-12-01"
