"GroupID","Param","Value","GroupLevel"
"16","state","state 1","Site"
"16","country","US","Site"
"160","Status","Active","Site"
"160","InvestigatorFirstName","Mu,Aawiya","Site"
"160","InvestigatorLastName","el-Agha","Site"
"160","City","city 1","Site"
"160","State","state 1","Site"
"160","Country","Japan","Site"
"160","protocol_row_id","1-1G9113","Site"
"160","site_num","160","Site"
"160","site_row_id","123-1234-0X096","Site"
"160","protocol","AA-AA-000-0000","Site"
"160","pi_number","0X096","Site"
"160","pi_last_name","el-Agha","Site"
"160","pi_first_name","Mu,Aawiya","Site"
"160","site_status","Active","Site"
"160","is_satellite","FALSE","Site"
"160","account","city 1 Medical Center","Site"
"160","site_active_dt","2007-08-17","Site"
"160","city","city 1","Site"
"160","state","state 1","Site"
"160","country","Japan","Site"
"161","Status","Active","Site"
"161","InvestigatorFirstName","Mansoor","Site"
"161","InvestigatorLastName","Gallegos","Site"
"161","City","city 1","Site"
"161","State","state 1","Site"
"161","Country","Japan","Site"
"161","protocol_row_id","1-1G9113","Site"
"161","site_num","161","Site"
"161","site_row_id","123-1234-0X011","Site"
"161","protocol","AA-AA-000-0000","Site"
"161","pi_number","0X011","Site"
"161","pi_last_name","Gallegos","Site"
"161","pi_first_name","Mansoor","Site"
"161","site_status","Active","Site"
"161","is_satellite","FALSE","Site"
"161","account","city 1 Medical Center","Site"
"161","site_active_dt","2013-03-28","Site"
"161","city","city 1","Site"
"161","state","state 1","Site"
"161","country","Japan","Site"
"162","Status","Active","Site"
"162","InvestigatorFirstName","Byung","Site"
"162","InvestigatorLastName","Mccracken","Site"
"162","City","city 1","Site"
"162","State","state 1","Site"
"162","Country","US","Site"
"162","protocol_row_id","1-1G9113","Site"
"162","site_num","162","Site"
"162","site_row_id","123-1234-0X049","Site"
"162","protocol","AA-AA-000-0000","Site"
"162","pi_number","0X049","Site"
"162","pi_last_name","Mccracken","Site"
"162","pi_first_name","Byung","Site"
"162","site_status","Active","Site"
"162","is_satellite","FALSE","Site"
"162","account","city 1 Medical Center","Site"
"162","site_active_dt","2007-09-26","Site"
"162","city","city 1","Site"
"162","state","state 1","Site"
"162","country","US","Site"
"163","Status","Active","Site"
"163","InvestigatorFirstName","Raquel","Site"
"163","InvestigatorLastName","Garrison","Site"
"163","City","city 1","Site"
"163","State","state 1","Site"
"163","Country","US","Site"
"163","protocol_row_id","1-1G9113","Site"
"163","site_num","163","Site"
"163","site_row_id","123-1234-0X031","Site"
"163","protocol","AA-AA-000-0000","Site"
"163","pi_number","0X031","Site"
"163","pi_last_name","Garrison","Site"
"163","pi_first_name","Raquel","Site"
"163","site_status","Active","Site"
"163","is_satellite","FALSE","Site"
"163","account","city 1 Medical Center","Site"
"163","site_active_dt","2005-08-02","Site"
"163","city","city 1","Site"
"163","state","state 1","Site"
"163","country","US","Site"
"164","Status","Active","Site"
"164","InvestigatorFirstName","April","Site"
"164","InvestigatorLastName","Campa","Site"
"164","City","city 1","Site"
"164","State","state 1","Site"
"164","Country","China","Site"
"164","protocol_row_id","1-1G9113","Site"
"164","site_num","164","Site"
"164","site_row_id","123-1234-0X162","Site"
"164","protocol","AA-AA-000-0000","Site"
"164","pi_number","0X162","Site"
"164","pi_last_name","Campa","Site"
"164","pi_first_name","April","Site"
"164","site_status","Active","Site"
"164","is_satellite","FALSE","Site"
"164","account","city 1 Medical Center","Site"
"164","site_active_dt","2004-08-21","Site"
"164","city","city 1","Site"
"164","state","state 1","Site"
"164","country","China","Site"
"165","Status","Active","Site"
"165","InvestigatorFirstName","Briana","Site"
"165","InvestigatorLastName","Tran","Site"
"165","City","city 1","Site"
"165","State","state 1","Site"
"165","Country","Japan","Site"
"165","protocol_row_id","1-1G9113","Site"
"165","site_num","165","Site"
"165","site_row_id","123-1234-0X131","Site"
"165","protocol","AA-AA-000-0000","Site"
"165","pi_number","0X131","Site"
"165","pi_last_name","Tran","Site"
"165","pi_first_name","Briana","Site"
"165","site_status","Active","Site"
"165","is_satellite","FALSE","Site"
"165","account","city 1 Medical Center","Site"
"165","site_active_dt","2010-04-06","Site"
"165","city","city 1","Site"
"165","state","state 1","Site"
"165","country","Japan","Site"
"166","Status","Active","Site"
"166","InvestigatorFirstName","Safwa","Site"
"166","InvestigatorLastName","Solis","Site"
"166","City","city 1","Site"
"166","State","state 1","Site"
"166","Country","US","Site"
"166","protocol_row_id","1-1G9113","Site"
"166","site_num","166","Site"
"166","site_row_id","123-1234-0X102","Site"
"166","protocol","AA-AA-000-0000","Site"
"166","pi_number","0X102","Site"
"166","pi_last_name","Solis","Site"
"166","pi_first_name","Safwa","Site"
"166","site_status","Active","Site"
"166","is_satellite","FALSE","Site"
"166","account","city 1 Medical Center","Site"
"166","site_active_dt","2004-08-17","Site"
"166","city","city 1","Site"
"166","state","state 1","Site"
"166","country","US","Site"
"167","Status","Active","Site"
"167","InvestigatorFirstName","Tracee","Site"
"167","InvestigatorLastName","Foster","Site"
"167","City","city 1","Site"
"167","State","state 1","Site"
"167","Country","US","Site"
"167","protocol_row_id","1-1G9113","Site"
"167","site_num","167","Site"
"167","site_row_id","123-1234-0X059","Site"
"167","protocol","AA-AA-000-0000","Site"
"167","pi_number","0X059","Site"
"167","pi_last_name","Foster","Site"
"167","pi_first_name","Tracee","Site"
"167","site_status","Active","Site"
"167","is_satellite","FALSE","Site"
"167","account","city 1 Medical Center","Site"
"167","site_active_dt","2004-06-18","Site"
"167","city","city 1","Site"
"167","state","state 1","Site"
"167","country","US","Site"
"168","Status","Active","Site"
"168","InvestigatorFirstName","Shaqeeqa","Site"
"168","InvestigatorLastName","Orio","Site"
"168","City","city 1","Site"
"168","State","state 1","Site"
"168","Country","China","Site"
"168","protocol_row_id","1-1G9113","Site"
"168","site_num","168","Site"
"168","site_row_id","123-1234-0X189","Site"
"168","protocol","AA-AA-000-0000","Site"
"168","pi_number","0X189","Site"
"168","pi_last_name","Orio","Site"
"168","pi_first_name","Shaqeeqa","Site"
"168","site_status","Active","Site"
"168","is_satellite","TRUE","Site"
"168","account","city 1 Medical Center","Site"
"168","site_active_dt","2006-08-18","Site"
"168","city","city 1","Site"
"168","state","state 1","Site"
"168","country","China","Site"
"17","Status","Active","Site"
"17","InvestigatorFirstName","Adam","Site"
"17","InvestigatorLastName","Hoffpauir","Site"
"17","City","city 1","Site"
"17","State","state 1","Site"
"17","Country","China","Site"
"17","protocol_row_id","1-1G9113","Site"
"17","site_num","17","Site"
"17","site_row_id","123-1234-0X171","Site"
"17","protocol","AA-AA-000-0000","Site"
"17","pi_number","0X171","Site"
"17","pi_last_name","Hoffpauir","Site"
"17","pi_first_name","Adam","Site"
"17","site_status","Active","Site"
"17","is_satellite","FALSE","Site"
"17","account","city 1 Medical Center","Site"
"17","site_active_dt","2004-01-23","Site"
"17","city","city 1","Site"
"17","state","state 1","Site"
"17","country","China","Site"
"170","Status","Active","Site"
"170","InvestigatorFirstName","Edeyanira","Site"
"170","InvestigatorLastName","Vigo","Site"
"170","City","city 1","Site"
"170","State","state 1","Site"
"170","Country","US","Site"
"170","protocol_row_id","1-1G9113","Site"
"170","site_num","170","Site"
"170","site_row_id","123-1234-0X087","Site"
"170","protocol","AA-AA-000-0000","Site"
"170","pi_number","0X087","Site"
"170","pi_last_name","Vigo","Site"
"170","pi_first_name","Edeyanira","Site"
"170","site_status","Active","Site"
"170","is_satellite","FALSE","Site"
"170","account","city 1 Medical Center","Site"
"170","site_active_dt","2004-09-22","Site"
"170","city","city 1","Site"
"170","state","state 1","Site"
"170","country","US","Site"
"171","Status","Active","Site"
"171","InvestigatorFirstName","Abdul Wadood","Site"
"171","InvestigatorLastName","Nguyen","Site"
"171","City","city 1","Site"
"171","State","state 1","Site"
"171","Country","US","Site"
"171","protocol_row_id","1-1G9113","Site"
"171","site_num","171","Site"
"171","site_row_id","123-1234-0X109","Site"
"171","protocol","AA-AA-000-0000","Site"
"171","pi_number","0X109","Site"
"171","pi_last_name","Nguyen","Site"
"171","pi_first_name","Abdul Wadood","Site"
"171","site_status","Active","Site"
"171","is_satellite","FALSE","Site"
"171","account","city 1 Medical Center","Site"
"171","site_active_dt","2005-10-13","Site"
"171","city","city 1","Site"
"171","state","state 1","Site"
"171","country","US","Site"
"172","Status","Active","Site"
"172","InvestigatorFirstName","Theador","Site"
"172","InvestigatorLastName","el-Vaziri","Site"
"172","City","city 1","Site"
"172","State","state 1","Site"
"172","Country","Japan","Site"
"172","protocol_row_id","1-1G9113","Site"
"172","site_num","172","Site"
"172","site_row_id","123-1234-0X163","Site"
"172","protocol","AA-AA-000-0000","Site"
"172","pi_number","0X163","Site"
"172","pi_last_name","el-Vaziri","Site"
"172","pi_first_name","Theador","Site"
"172","site_status","Active","Site"
"172","is_satellite","FALSE","Site"
"172","account","city 1 Medical Center","Site"
"172","site_active_dt","2004-01-25","Site"
"172","city","city 1","Site"
"172","state","state 1","Site"
"172","country","Japan","Site"
"173","Status","Active","Site"
"173","InvestigatorFirstName","Dominick","Site"
"173","InvestigatorLastName","Salas Dominguez","Site"
"173","City","city 1","Site"
"173","State","state 1","Site"
"173","Country","US","Site"
"173","protocol_row_id","1-1G9113","Site"
"173","site_num","173","Site"
"173","site_row_id","123-1234-0X124","Site"
"173","protocol","AA-AA-000-0000","Site"
"173","pi_number","0X124","Site"
"173","pi_last_name","Salas Dominguez","Site"
"173","pi_first_name","Dominick","Site"
"173","site_status","Active","Site"
"173","is_satellite","TRUE","Site"
"173","account","city 1 Medical Center","Site"
"173","site_active_dt","2003-12-17","Site"
"173","city","city 1","Site"
"173","state","state 1","Site"
"173","country","US","Site"
"174","Status","Active","Site"
"174","InvestigatorFirstName","Carsyn","Site"
"174","InvestigatorLastName","al-Miah","Site"
"174","City","city 1","Site"
"174","State","state 1","Site"
"174","Country","US","Site"
"174","protocol_row_id","1-1G9113","Site"
"174","site_num","174","Site"
"174","site_row_id","123-1234-0X051","Site"
"174","protocol","AA-AA-000-0000","Site"
"174","pi_number","0X051","Site"
"174","pi_last_name","al-Miah","Site"
"174","pi_first_name","Carsyn","Site"
"174","site_status","Active","Site"
"174","is_satellite","FALSE","Site"
"174","account","city 1 Medical Center","Site"
"174","site_active_dt","2004-03-10","Site"
"174","city","city 1","Site"
"174","state","state 1","Site"
"174","country","US","Site"
"175","Status","Active","Site"
"175","InvestigatorFirstName","John","Site"
"175","InvestigatorLastName","Zamora","Site"
"175","City","city 1","Site"
"175","State","state 1","Site"
"175","Country","US","Site"
"175","protocol_row_id","1-1G9113","Site"
"175","site_num","175","Site"
"175","site_row_id","123-1234-X067X","Site"
"175","protocol","AA-AA-000-0000","Site"
"175","pi_number","X067X","Site"
"175","pi_last_name","Zamora","Site"
"175","pi_first_name","John","Site"
"175","site_status","Active","Site"
"175","is_satellite","FALSE","Site"
"175","account","city 1 Medical Center","Site"
"175","site_active_dt","2012-09-25","Site"
"175","city","city 1","Site"
"175","state","state 1","Site"
"175","country","US","Site"
"176","Status","Active","Site"
"176","InvestigatorFirstName","Joan","Site"
"176","InvestigatorLastName","Hill","Site"
"176","City","city 1","Site"
"176","State","state 1","Site"
"176","Country","US","Site"
"176","protocol_row_id","1-1G9113","Site"
"176","site_num","176","Site"
"176","site_row_id","123-1234-0X106","Site"
"176","protocol","AA-AA-000-0000","Site"
"176","pi_number","0X106","Site"
"176","pi_last_name","Hill","Site"
"176","pi_first_name","Joan","Site"
"176","site_status","Active","Site"
"176","is_satellite","FALSE","Site"
"176","account","city 1 Medical Center","Site"
"176","site_active_dt","2005-08-22","Site"
"176","city","city 1","Site"
"176","state","state 1","Site"
"176","country","US","Site"
"177","Status","Active","Site"
"177","InvestigatorFirstName","Ivy","Site"
"177","InvestigatorLastName","Hamlin","Site"
"177","City","city 1","Site"
"177","State","state 1","Site"
"177","Country","US","Site"
"177","protocol_row_id","1-1G9113","Site"
"177","site_num","177","Site"
"177","site_row_id","123-1234-0X020","Site"
"177","protocol","AA-AA-000-0000","Site"
"177","pi_number","0X020","Site"
"177","pi_last_name","Hamlin","Site"
"177","pi_first_name","Ivy","Site"
"177","site_status","Active","Site"
"177","is_satellite","FALSE","Site"
"177","account","city 1 Medical Center","Site"
"177","site_active_dt","2004-09-23","Site"
"177","city","city 1","Site"
"177","state","state 1","Site"
"177","country","US","Site"
"178","Status","Active","Site"
"178","InvestigatorFirstName","Darrell","Site"
"178","InvestigatorLastName","el-Kaber","Site"
"178","City","city 1","Site"
"178","State","state 1","Site"
"178","Country","US","Site"
"178","protocol_row_id","1-1G9113","Site"
"178","site_num","178","Site"
"178","site_row_id","123-1234-0X144","Site"
"178","protocol","AA-AA-000-0000","Site"
"178","pi_number","0X144","Site"
"178","pi_last_name","el-Kaber","Site"
"178","pi_first_name","Darrell","Site"
"178","site_status","Active","Site"
"178","is_satellite","FALSE","Site"
"178","account","city 1 Medical Center","Site"
"178","site_active_dt","2011-07-03","Site"
"178","city","city 1","Site"
"178","state","state 1","Site"
"178","country","US","Site"
"179","Status","Active","Site"
"179","InvestigatorFirstName","Omar","Site"
"179","InvestigatorLastName","Lee","Site"
"179","City","city 1","Site"
"179","State","state 1","Site"
"179","Country","US","Site"
"179","protocol_row_id","1-1G9113","Site"
"179","site_num","179","Site"
"179","site_row_id","123-1234-0X021","Site"
"179","protocol","AA-AA-000-0000","Site"
"179","pi_number","0X021","Site"
"179","pi_last_name","Lee","Site"
"179","pi_first_name","Omar","Site"
"179","site_status","Active","Site"
"179","is_satellite","FALSE","Site"
"179","account","city 1 Medical Center","Site"
"179","site_active_dt","2006-03-30","Site"
"179","city","city 1","Site"
"179","state","state 1","Site"
"179","country","US","Site"
"18","Status","Active","Site"
"18","InvestigatorFirstName","Ana","Site"
"18","InvestigatorLastName","al-Sesay","Site"
"18","City","city 1","Site"
"18","State","state 1","Site"
"18","Country","US","Site"
"18","protocol_row_id","1-1G9113","Site"
"18","site_num","18","Site"
"18","site_row_id","123-1234-0X068","Site"
"18","protocol","AA-AA-000-0000","Site"
"18","pi_number","0X068","Site"
"18","pi_last_name","al-Sesay","Site"
"18","pi_first_name","Ana","Site"
"18","site_status","Active","Site"
"18","is_satellite","FALSE","Site"
"18","account","city 1 Medical Center","Site"
"18","site_active_dt","2006-08-28","Site"
"18","city","city 1","Site"
"18","state","state 1","Site"
"18","country","US","Site"
"180","Status","Active","Site"
"180","InvestigatorFirstName","Audreana","Site"
"180","InvestigatorLastName","Harrison","Site"
"180","City","city 1","Site"
"180","State","state 1","Site"
"180","Country","Japan","Site"
"180","protocol_row_id","1-1G9113","Site"
"180","site_num","180","Site"
"180","site_row_id","123-1234-0X061","Site"
"180","protocol","AA-AA-000-0000","Site"
"180","pi_number","0X061","Site"
"180","pi_last_name","Harrison","Site"
"180","pi_first_name","Audreana","Site"
"180","site_status","Active","Site"
"180","is_satellite","FALSE","Site"
"180","account","city 1 Medical Center","Site"
"180","site_active_dt","2007-08-07","Site"
"180","city","city 1","Site"
"180","state","state 1","Site"
"180","country","Japan","Site"
"181","Status","Active","Site"
"181","InvestigatorFirstName","Muslih","Site"
"181","InvestigatorLastName","Robb","Site"
"181","City","city 1","Site"
"181","State","state 1","Site"
"181","Country","US","Site"
"181","protocol_row_id","1-1G9113","Site"
"181","site_num","181","Site"
"181","site_row_id","123-1234-0X001","Site"
"181","protocol","AA-AA-000-0000","Site"
"181","pi_number","0X001","Site"
"181","pi_last_name","Robb","Site"
"181","pi_first_name","Muslih","Site"
"181","site_status","Active","Site"
"181","is_satellite","FALSE","Site"
"181","account","city 1 Medical Center","Site"
"181","site_active_dt","2009-06-06","Site"
"181","city","city 1","Site"
"181","state","state 1","Site"
"181","country","US","Site"
"182","Status","Active","Site"
"182","InvestigatorFirstName","Rubin","Site"
"182","InvestigatorLastName","Guevara","Site"
"182","City","city 1","Site"
"182","State","state 1","Site"
"182","Country","US","Site"
"182","protocol_row_id","1-1G9113","Site"
"182","site_num","182","Site"
"182","site_row_id","123-1234-0X117","Site"
"182","protocol","AA-AA-000-0000","Site"
"182","pi_number","0X117","Site"
"182","pi_last_name","Guevara","Site"
"182","pi_first_name","Rubin","Site"
"182","site_status","Active","Site"
"182","is_satellite","FALSE","Site"
"182","account","city 1 Medical Center","Site"
"182","site_active_dt","2005-07-23","Site"
"182","city","city 1","Site"
"182","state","state 1","Site"
"182","country","US","Site"
"183","Status","Active","Site"
"183","InvestigatorFirstName","Jocelyn","Site"
"183","InvestigatorLastName","Hutchinson","Site"
"183","City","city 1","Site"
"183","State","state 1","Site"
"183","Country","China","Site"
"183","protocol_row_id","1-1G9113","Site"
"183","site_num","183","Site"
"183","site_row_id","123-1234-0X030","Site"
"183","protocol","AA-AA-000-0000","Site"
"183","pi_number","0X030","Site"
"183","pi_last_name","Hutchinson","Site"
"183","pi_first_name","Jocelyn","Site"
"183","site_status","Active","Site"
"183","is_satellite","FALSE","Site"
"183","account","city 1 Medical Center","Site"
"183","site_active_dt","2011-05-10","Site"
"183","city","city 1","Site"
"183","state","state 1","Site"
"183","country","China","Site"
"184","Status","Active","Site"
"184","InvestigatorFirstName","Aayaat","Site"
"184","InvestigatorLastName","Martinez","Site"
"184","City","city 1","Site"
"184","State","state 1","Site"
"184","Country","US","Site"
"184","protocol_row_id","1-1G9113","Site"
"184","site_num","184","Site"
"184","site_row_id","123-1234-0X123","Site"
"184","protocol","AA-AA-000-0000","Site"
"184","pi_number","0X123","Site"
"184","pi_last_name","Martinez","Site"
"184","pi_first_name","Aayaat","Site"
"184","site_status","Active","Site"
"184","is_satellite","FALSE","Site"
"184","account","city 1 Medical Center","Site"
"184","site_active_dt","2011-06-19","Site"
"184","city","city 1","Site"
"184","state","state 1","Site"
"184","country","US","Site"
"185","Status","Active","Site"
"185","InvestigatorFirstName","Jose","Site"
"185","InvestigatorLastName","Harrison","Site"
"185","City","city 1","Site"
"185","State","state 1","Site"
"185","Country","Japan","Site"
"185","protocol_row_id","1-1G9113","Site"
"185","site_num","185","Site"
"185","site_row_id","123-1234-0X007","Site"
"185","protocol","AA-AA-000-0000","Site"
"185","pi_number","0X007","Site"
"185","pi_last_name","Harrison","Site"
"185","pi_first_name","Jose","Site"
"185","site_status","Active","Site"
"185","is_satellite","FALSE","Site"
"185","account","city 1 Medical Center","Site"
"185","site_active_dt","2007-02-21","Site"
"185","city","city 1","Site"
"185","state","state 1","Site"
"185","country","Japan","Site"
"186","Status","Active","Site"
"186","InvestigatorFirstName","Janiro","Site"
"186","InvestigatorLastName","al-Mussa","Site"
"186","City","city 1","Site"
"186","State","state 1","Site"
"186","Country","US","Site"
"186","protocol_row_id","1-1G9113","Site"
"186","site_num","186","Site"
"186","site_row_id","123-1234-0X064","Site"
"186","protocol","AA-AA-000-0000","Site"
"186","pi_number","0X064","Site"
"186","pi_last_name","al-Mussa","Site"
"186","pi_first_name","Janiro","Site"
"186","site_status","Active","Site"
"186","is_satellite","FALSE","Site"
"186","account","city 1 Medical Center","Site"
"186","site_active_dt","2005-10-25","Site"
"186","city","city 1","Site"
"186","state","state 1","Site"
"186","country","US","Site"
"187","Status","Active","Site"
"187","InvestigatorFirstName","Xin Hong","Site"
"187","InvestigatorLastName","Cousins","Site"
"187","City","city 1","Site"
"187","State","state 1","Site"
"187","Country","US","Site"
"187","protocol_row_id","1-1G9113","Site"
"187","site_num","187","Site"
"187","site_row_id","123-1234-0X119","Site"
"187","protocol","AA-AA-000-0000","Site"
"187","pi_number","0X119","Site"
"187","pi_last_name","Cousins","Site"
"187","pi_first_name","Xin Hong","Site"
"187","site_status","Active","Site"
"187","is_satellite","FALSE","Site"
"187","account","city 1 Medical Center","Site"
"187","site_active_dt","2004-07-16","Site"
"187","city","city 1","Site"
"187","state","state 1","Site"
"187","country","US","Site"
"188","Status","Active","Site"
"188","InvestigatorFirstName","Intisaar","Site"
"188","InvestigatorLastName","Garcia","Site"
"188","City","city 1","Site"
"188","State","state 1","Site"
"188","Country","Japan","Site"
"188","protocol_row_id","1-1G9113","Site"
"188","site_num","188","Site"
"188","site_row_id","123-1234-0X166","Site"
"188","protocol","AA-AA-000-0000","Site"
"188","pi_number","0X166","Site"
"188","pi_last_name","Garcia","Site"
"188","pi_first_name","Intisaar","Site"
"188","site_status","Active","Site"
"188","is_satellite","FALSE","Site"
"188","account","city 1 Medical Center","Site"
"188","site_active_dt","2009-07-22","Site"
"188","city","city 1","Site"
"188","state","state 1","Site"
"188","country","Japan","Site"
"189","Status","Active","Site"
"189","InvestigatorFirstName","Annestaisia","Site"
"189","InvestigatorLastName","Depoyster","Site"
"189","City","city 1","Site"
"189","State","state 1","Site"
"189","Country","US","Site"
"189","protocol_row_id","1-1G9113","Site"
"189","site_num","189","Site"
"189","site_row_id","123-1234-0X093","Site"
"189","protocol","AA-AA-000-0000","Site"
"189","pi_number","0X093","Site"
"189","pi_last_name","Depoyster","Site"
"189","pi_first_name","Annestaisia","Site"
"189","site_status","Active","Site"
"189","is_satellite","FALSE","Site"
"189","account","city 1 Medical Center","Site"
"189","site_active_dt","2003-10-21","Site"
"189","city","city 1","Site"
"189","state","state 1","Site"
"189","country","US","Site"
"19","Status","Active","Site"
"19","InvestigatorFirstName","Cynthia","Site"
"19","InvestigatorLastName","Black","Site"
"19","City","city 1","Site"
"19","State","state 1","Site"
"19","Country","US","Site"
"19","protocol_row_id","1-1G9113","Site"
"19","site_num","19","Site"
"19","site_row_id","123-1234-0X138","Site"
"19","protocol","AA-AA-000-0000","Site"
"19","pi_number","0X138","Site"
"19","pi_last_name","Black","Site"
"19","pi_first_name","Cynthia","Site"
"19","site_status","Active","Site"
"19","is_satellite","TRUE","Site"
"19","account","city 1 Medical Center","Site"
"19","site_active_dt","2010-04-07","Site"
"19","city","city 1","Site"
"19","state","state 1","Site"
"19","country","US","Site"
"190","Status","Active","Site"
"190","InvestigatorFirstName","Sulaimaan","Site"
"190","InvestigatorLastName","Arshad","Site"
"190","City","city 1","Site"
"190","State","state 1","Site"
"190","Country","US","Site"
"190","protocol_row_id","1-1G9113","Site"
"190","site_num","190","Site"
"190","site_row_id","123-1234-0X005","Site"
"190","protocol","AA-AA-000-0000","Site"
"190","pi_number","0X005","Site"
"190","pi_last_name","Arshad","Site"
"190","pi_first_name","Sulaimaan","Site"
"190","site_status","Active","Site"
"190","is_satellite","FALSE","Site"
"190","account","city 1 Medical Center","Site"
"190","site_active_dt","2004-02-20","Site"
"190","city","city 1","Site"
"190","state","state 1","Site"
"190","country","US","Site"
"20","Status","Active","Site"
"20","InvestigatorFirstName","Kasey","Site"
"20","InvestigatorLastName","Landry","Site"
"20","City","city 1","Site"
"20","State","state 1","Site"
"20","Country","US","Site"
"20","protocol_row_id","1-1G9113","Site"
"20","site_num","20","Site"
"20","site_row_id","123-1234-X185X","Site"
"20","protocol","AA-AA-000-0000","Site"
"20","pi_number","X185X","Site"
"20","pi_last_name","Landry","Site"
"20","pi_first_name","Kasey","Site"
"20","site_status","Active","Site"
"20","is_satellite","FALSE","Site"
"20","account","city 1 Medical Center","Site"
"20","site_active_dt","2007-08-13","Site"
"20","city","city 1","Site"
"20","state","state 1","Site"
"20","country","US","Site"
"22","Status","Active","Site"
"22","InvestigatorFirstName","Aranda","Site"
"22","InvestigatorLastName","Choi","Site"
"22","City","city 1","Site"
"22","State","state 1","Site"
"22","Country","US","Site"
"22","protocol_row_id","1-1G9113","Site"
"22","site_num","22","Site"
"22","site_row_id","123-1234-0X132","Site"
"22","protocol","AA-AA-000-0000","Site"
"22","pi_number","0X132","Site"
"22","pi_last_name","Choi","Site"
"22","pi_first_name","Aranda","Site"
"22","site_status","Active","Site"
"22","is_satellite","FALSE","Site"
"22","account","city 1 Medical Center","Site"
"22","site_active_dt","2006-09-29","Site"
"22","city","city 1","Site"
"22","state","state 1","Site"
"22","country","US","Site"
"23","Status","Active","Site"
"23","InvestigatorFirstName","Makayla","Site"
"23","InvestigatorLastName","Grant-Perry","Site"
"23","City","city 1","Site"
"23","State","state 1","Site"
"23","Country","China","Site"
"23","protocol_row_id","1-1G9113","Site"
"23","site_num","23","Site"
"23","site_row_id","123-1234-0X107","Site"
"23","protocol","AA-AA-000-0000","Site"
"23","pi_number","0X107","Site"
"23","pi_last_name","Grant-Perry","Site"
"23","pi_first_name","Makayla","Site"
"23","site_status","Active","Site"
"23","is_satellite","FALSE","Site"
"23","account","city 1 Medical Center","Site"
"23","site_active_dt","2005-03-11","Site"
"23","city","city 1","Site"
"23","state","state 1","Site"
"23","country","China","Site"
"25","Status","Active","Site"
"25","InvestigatorFirstName","Aaron","Site"
"25","InvestigatorLastName","Yazzie","Site"
"25","City","city 1","Site"
"25","State","state 1","Site"
"25","Country","Japan","Site"
"25","protocol_row_id","1-1G9113","Site"
"25","site_num","25","Site"
"25","site_row_id","123-1234-0X041","Site"
"25","protocol","AA-AA-000-0000","Site"
"25","pi_number","0X041","Site"
"25","pi_last_name","Yazzie","Site"
"25","pi_first_name","Aaron","Site"
"25","site_status","Active","Site"
"25","is_satellite","FALSE","Site"
"25","account","city 1 Medical Center","Site"
"25","site_active_dt","2008-03-29","Site"
"25","city","city 1","Site"
"25","state","state 1","Site"
"25","country","Japan","Site"
"26","Status","Active","Site"
"26","InvestigatorFirstName","Savanna","Site"
"26","InvestigatorLastName","Batchelder","Site"
"26","City","city 1","Site"
"26","State","state 1","Site"
"26","Country","US","Site"
"26","protocol_row_id","1-1G9113","Site"
"26","site_num","26","Site"
"26","site_row_id","123-1234-0X152","Site"
"26","protocol","AA-AA-000-0000","Site"
"26","pi_number","0X152","Site"
"26","pi_last_name","Batchelder","Site"
"26","pi_first_name","Savanna","Site"
"26","site_status","Active","Site"
"26","is_satellite","FALSE","Site"
"26","account","city 1 Medical Center","Site"
"26","site_active_dt","2003-11-21","Site"
"26","city","city 1","Site"
"26","state","state 1","Site"
"26","country","US","Site"
"27","Status","Active","Site"
"27","InvestigatorFirstName","Naasiruddeen","Site"
"27","InvestigatorLastName","Wilde","Site"
"27","City","city 1","Site"
"27","State","state 1","Site"
"27","Country","China","Site"
"27","protocol_row_id","1-1G9113","Site"
"27","site_num","27","Site"
"27","site_row_id","123-1234-0X113","Site"
"27","protocol","AA-AA-000-0000","Site"
"27","pi_number","0X113","Site"
"27","pi_last_name","Wilde","Site"
"27","pi_first_name","Naasiruddeen","Site"
"27","site_status","Active","Site"
"27","is_satellite","FALSE","Site"
"27","account","city 1 Medical Center","Site"
"27","site_active_dt","2006-07-17","Site"
"27","city","city 1","Site"
"27","state","state 1","Site"
"27","country","China","Site"
"28","Status","Active","Site"
"28","InvestigatorFirstName","Andrew","Site"
"28","InvestigatorLastName","al-Mona","Site"
"28","City","city 1","Site"
"28","State","state 1","Site"
"28","Country","US","Site"
"28","protocol_row_id","1-1G9113","Site"
"28","site_num","28","Site"
"28","site_row_id","123-1234-0X103","Site"
"28","protocol","AA-AA-000-0000","Site"
"28","pi_number","0X103","Site"
"28","pi_last_name","al-Mona","Site"
"28","pi_first_name","Andrew","Site"
"28","site_status","Active","Site"
"28","is_satellite","FALSE","Site"
"28","account","city 1 Medical Center","Site"
"28","site_active_dt","2004-10-17","Site"
"28","city","city 1","Site"
"28","state","state 1","Site"
"28","country","US","Site"
"29","Status","Active","Site"
"29","InvestigatorFirstName","Latisha","Site"
"29","InvestigatorLastName","el-Ameen","Site"
"29","City","city 1","Site"
"29","State","state 1","Site"
"29","Country","Japan","Site"
"29","protocol_row_id","1-1G9113","Site"
"29","site_num","29","Site"
"29","site_row_id","123-1234-0X116","Site"
"29","protocol","AA-AA-000-0000","Site"
"29","pi_number","0X116","Site"
"29","pi_last_name","el-Ameen","Site"
"29","pi_first_name","Latisha","Site"
"29","site_status","Active","Site"
"29","is_satellite","FALSE","Site"
"29","account","city 1 Medical Center","Site"
"29","site_active_dt","2006-08-04","Site"
"29","city","city 1","Site"
