"GroupID","Param","Value","GroupLevel"
"X185X","studyid","AA-AA-000-0000","Site"
"X185X","invid","X185X","Site"
"X185X","InvestigatorLastName","Landry","Site"
"X185X","InvestigatorFirstName","Kasey","Site"
"X185X","site_status","Active","Site"
"X185X","is_satellite","FALSE","Site"
"X185X","account","city 1 Medical Center","Site"
"X185X","site_active_dt","2007-08-13","Site"
"X185X","City","city 1","Site"
"X185X","State","state 1","Site"
"X185X","Country","US","Site"
"0X132","protocol_row_id","1-1G9113","Site"
"0X132","site_num","22","Site"
"0X132","site_row_id","123-1234-0X132","Site"
"0X132","studyid","AA-AA-000-0000","Site"
"0X132","invid","0X132","Site"
"0X132","InvestigatorLastName","Choi","Site"
"0X132","InvestigatorFirstName","Aranda","Site"
"0X132","site_status","Active","Site"
"0X132","is_satellite","FALSE","Site"
"0X132","account","city 1 Medical Center","Site"
"0X132","site_active_dt","2006-09-29","Site"
"0X132","City","city 1","Site"
"0X132","State","state 1","Site"
"0X132","Country","US","Site"
"0X107","protocol_row_id","1-1G9113","Site"
"0X107","site_num","23","Site"
"0X107","site_row_id","123-1234-0X107","Site"
"0X107","studyid","AA-AA-000-0000","Site"
"0X107","invid","0X107","Site"
"0X107","InvestigatorLastName","Grant-Perry","Site"
"0X107","InvestigatorFirstName","Makayla","Site"
"0X107","site_status","Active","Site"
"0X107","is_satellite","FALSE","Site"
"0X107","account","city 1 Medical Center","Site"
"0X107","site_active_dt","2005-03-11","Site"
"0X107","City","city 1","Site"
"0X107","State","state 1","Site"
"0X107","Country","China","Site"
"0X041","protocol_row_id","1-1G9113","Site"
"0X041","site_num","25","Site"
"0X041","site_row_id","123-1234-0X041","Site"
"0X041","studyid","AA-AA-000-0000","Site"
"0X041","invid","0X041","Site"
"0X041","InvestigatorLastName","Yazzie","Site"
"0X041","InvestigatorFirstName","Aaron","Site"
"0X041","site_status","Active","Site"
"0X041","is_satellite","FALSE","Site"
"0X041","account","city 1 Medical Center","Site"
"0X041","site_active_dt","2008-03-29","Site"
"0X041","City","city 1","Site"
"0X041","State","state 1","Site"
"0X041","Country","Japan","Site"
"0X152","protocol_row_id","1-1G9113","Site"
"0X152","site_num","26","Site"
"0X152","site_row_id","123-1234-0X152","Site"
"0X152","studyid","AA-AA-000-0000","Site"
"0X152","invid","0X152","Site"
"0X152","InvestigatorLastName","Batchelder","Site"
"0X152","InvestigatorFirstName","Savanna","Site"
"0X152","site_status","Active","Site"
"0X152","is_satellite","FALSE","Site"
"0X152","account","city 1 Medical Center","Site"
"0X152","site_active_dt","2003-11-21","Site"
"0X152","City","city 1","Site"
"0X152","State","state 1","Site"
"0X152","Country","US","Site"
"0X113","protocol_row_id","1-1G9113","Site"
"0X113","site_num","27","Site"
"0X113","site_row_id","123-1234-0X113","Site"
"0X113","studyid","AA-AA-000-0000","Site"
"0X113","invid","0X113","Site"
"0X113","InvestigatorLastName","Wilde","Site"
"0X113","InvestigatorFirstName","Naasiruddeen","Site"
"0X113","site_status","Active","Site"
"0X113","is_satellite","FALSE","Site"
"0X113","account","city 1 Medical Center","Site"
"0X113","site_active_dt","2006-07-17","Site"
"0X113","City","city 1","Site"
"0X113","State","state 1","Site"
"0X113","Country","China","Site"
"0X103","protocol_row_id","1-1G9113","Site"
"0X103","site_num","28","Site"
"0X103","site_row_id","123-1234-0X103","Site"
"0X103","studyid","AA-AA-000-0000","Site"
"0X103","invid","0X103","Site"
"0X103","InvestigatorLastName","al-Mona","Site"
"0X103","InvestigatorFirstName","Andrew","Site"
"0X103","site_status","Active","Site"
"0X103","is_satellite","FALSE","Site"
"0X103","account","city 1 Medical Center","Site"
"0X103","site_active_dt","2004-10-17","Site"
"0X103","City","city 1","Site"
"0X103","State","state 1","Site"
"0X103","Country","US","Site"
"0X116","protocol_row_id","1-1G9113","Site"
"0X116","site_num","29","Site"
"0X116","site_row_id","123-1234-0X116","Site"
"0X116","studyid","AA-AA-000-0000","Site"
"0X116","invid","0X116","Site"
"0X116","InvestigatorLastName","el-Ameen","Site"
"0X116","InvestigatorFirstName","Latisha","Site"
"0X116","site_status","Active","Site"
"0X116","is_satellite","FALSE","Site"
"0X116","account","city 1 Medical Center","Site"
"0X116","site_active_dt","2006-08-04","Site"
"0X116","City","city 1","Site"
"0X116","State","state 1","Site"
"0X116","Country","Japan","Site"
"0X139","protocol_row_id","1-1G9113","Site"
"0X139","site_num","3","Site"
"0X139","site_row_id","123-1234-0X139","Site"
"0X139","studyid","AA-AA-000-0000","Site"
"0X139","invid","0X139","Site"
"0X139","InvestigatorLastName","el-Khalifa","Site"
"0X139","InvestigatorFirstName","Fuaada","Site"
"0X139","site_status","Active","Site"
"0X139","is_satellite","TRUE","Site"
"0X139","account","city 1 Medical Center","Site"
"0X139","site_active_dt","2006-12-18","Site"
"0X139","City","city 1","Site"
"0X139","State","state 1","Site"
"0X139","Country","US","Site"
"0X100","protocol_row_id","1-1G9113","Site"
"0X100","site_num","30","Site"
"0X100","site_row_id","123-1234-0X100","Site"
"0X100","studyid","AA-AA-000-0000","Site"
"0X100","invid","0X100","Site"
"0X100","InvestigatorLastName","Browne","Site"
"0X100","InvestigatorFirstName","Wyatt","Site"
"0X100","site_status","Active","Site"
"0X100","is_satellite","FALSE","Site"
"0X100","account","city 1 Medical Center","Site"
"0X100","site_active_dt","2004-07-15","Site"
"0X100","City","city 1","Site"
"0X100","State","state 1","Site"
"0X100","Country","Japan","Site"
"0X066","protocol_row_id","1-1G9113","Site"
"0X066","site_num","31","Site"
"0X066","site_row_id","123-1234-0X066","Site"
"0X066","studyid","AA-AA-000-0000","Site"
"0X066","invid","0X066","Site"
"0X066","InvestigatorLastName","Lipps","Site"
"0X066","InvestigatorFirstName","Marcus","Site"
"0X066","site_status","Active","Site"
"0X066","is_satellite","FALSE","Site"
"0X066","account","city 1 Medical Center","Site"
"0X066","site_active_dt","2004-03-13","Site"
"0X066","City","city 1","Site"
"0X066","State","state 1","Site"
"0X066","Country","US","Site"
"0X079","protocol_row_id","1-1G9113","Site"
"0X079","site_num","32","Site"
"0X079","site_row_id","123-1234-0X079","Site"
"0X079","studyid","AA-AA-000-0000","Site"
"0X079","invid","0X079","Site"
"0X079","InvestigatorLastName","Gomez","Site"
"0X079","InvestigatorFirstName","Shane","Site"
"0X079","site_status","Active","Site"
"0X079","is_satellite","FALSE","Site"
"0X079","account","city 1 Medical Center","Site"
"0X079","site_active_dt","2006-11-29","Site"
"0X079","City","city 1","Site"
"0X079","State","state 1","Site"
"0X079","Country","Japan","Site"
"0X141","protocol_row_id","1-1G9113","Site"
"0X141","site_num","33","Site"
"0X141","site_row_id","123-1234-0X141","Site"
"0X141","studyid","AA-AA-000-0000","Site"
"0X141","invid","0X141","Site"
"0X141","InvestigatorLastName","Esquibel","Site"
"0X141","InvestigatorFirstName","Shakoora","Site"
"0X141","site_status","Active","Site"
"0X141","is_satellite","FALSE","Site"
"0X141","account","city 1 Medical Center","Site"
"0X141","site_active_dt","2006-11-11","Site"
"0X141","City","city 1","Site"
"0X141","State","state 1","Site"
"0X141","Country","Japan","Site"
"0X082","protocol_row_id","1-1G9113","Site"
"0X082","site_num","34","Site"
"0X082","site_row_id","123-1234-0X082","Site"
"0X082","studyid","AA-AA-000-0000","Site"
"0X082","invid","0X082","Site"
"0X082","InvestigatorLastName","Ramirez","Site"
"0X082","InvestigatorFirstName","Kailey","Site"
"0X082","site_status","Active","Site"
"0X082","is_satellite","FALSE","Site"
"0X082","account","city 1 Medical Center","Site"
"0X082","site_active_dt","2007-01-19","Site"
"0X082","City","city 1","Site"
"0X082","State","state 1","Site"
"0X082","Country","Japan","Site"
"0X012","protocol_row_id","1-1G9113","Site"
"0X012","site_num","35","Site"
"0X012","site_row_id","123-1234-0X012","Site"
"0X012","studyid","AA-AA-000-0000","Site"
"0X012","invid","0X012","Site"
"0X012","InvestigatorLastName","Mansfield","Site"
"0X012","InvestigatorFirstName","Elle-Han","Site"
"0X012","site_status","Active","Site"
"0X012","is_satellite","FALSE","Site"
"0X012","account","city 1 Medical Center","Site"
"0X012","site_active_dt","2004-07-22","Site"
"0X012","City","city 1","Site"
"0X012","State","state 1","Site"
"0X012","Country","Japan","Site"
"0X115","protocol_row_id","1-1G9113","Site"
"0X115","site_num","36","Site"
"0X115","site_row_id","123-1234-0X115","Site"
"0X115","studyid","AA-AA-000-0000","Site"
"0X115","invid","0X115","Site"
"0X115","InvestigatorLastName","John","Site"
"0X115","InvestigatorFirstName","Jose","Site"
"0X115","site_status","Active","Site"
"0X115","is_satellite","FALSE","Site"
"0X115","account","city 1 Medical Center","Site"
"0X115","site_active_dt","2008-05-11","Site"
"0X115","City","city 1","Site"
"0X115","State","state 1","Site"
"0X115","Country","US","Site"
"0X165","protocol_row_id","1-1G9113","Site"
"0X165","site_num","38","Site"
"0X165","site_row_id","123-1234-0X165","Site"
"0X165","studyid","AA-AA-000-0000","Site"
"0X165","invid","0X165","Site"
"0X165","InvestigatorLastName","Pinar","Site"
"0X165","InvestigatorFirstName","Austin","Site"
"0X165","site_status","Active","Site"
"0X165","is_satellite","FALSE","Site"
"0X165","account","city 1 Medical Center","Site"
"0X165","site_active_dt","2015-05-21","Site"
"0X165","City","city 1","Site"
"0X165","State","state 1","Site"
"0X165","Country","China","Site"
"0X045","protocol_row_id","1-1G9113","Site"
"0X045","site_num","39","Site"
"0X045","site_row_id","123-1234-0X045","Site"
"0X045","studyid","AA-AA-000-0000","Site"
"0X045","invid","0X045","Site"
"0X045","InvestigatorLastName","Horton","Site"
"0X045","InvestigatorFirstName","Drew","Site"
"0X045","site_status","Active","Site"
"0X045","is_satellite","FALSE","Site"
"0X045","account","city 1 Medical Center","Site"
"0X045","site_active_dt","2004-12-20","Site"
"0X045","City","city 1","Site"
"0X045","State","state 1","Site"
"0X045","Country","Japan","Site"
"X044X","protocol_row_id","1-1G9113","Site"
"X044X","site_num","4","Site"
"X044X","site_row_id","123-1234-X044X","Site"
"X044X","studyid","AA-AA-000-0000","Site"
"X044X","invid","X044X","Site"
"X044X","InvestigatorLastName","Anderson","Site"
"X044X","InvestigatorFirstName","Taamir","Site"
"X044X","site_status","Active","Site"
"X044X","is_satellite","FALSE","Site"
"X044X","account","city 1 Medical Center","Site"
"X044X","site_active_dt","2004-10-24","Site"
"X044X","City","city 1","Site"
"X044X","State","state 1","Site"
"X044X","Country","US","Site"
"0X147","protocol_row_id","1-1G9113","Site"
"0X147","site_num","40","Site"
"0X147","site_row_id","123-1234-0X147","Site"
"0X147","studyid","AA-AA-000-0000","Site"
"0X147","invid","0X147","Site"
"0X147","InvestigatorLastName","Lamping","Site"
"0X147","InvestigatorFirstName","Tad","Site"
"0X147","site_status","Active","Site"
"0X147","is_satellite","TRUE","Site"
"0X147","account","city 1 Medical Center","Site"
"0X147","site_active_dt","2008-03-05","Site"
"0X147","City","city 1","Site"
"0X147","State","state 1","Site"
"0X147","Country","US","Site"
"0X098","protocol_row_id","1-1G9113","Site"
"0X098","site_num","41","Site"
"0X098","site_row_id","123-1234-0X098","Site"
"0X098","studyid","AA-AA-000-0000","Site"
"0X098","invid","0X098","Site"
"0X098","InvestigatorLastName","Ronquillo","Site"
"0X098","InvestigatorFirstName","Alejandra","Site"
"0X098","site_status","Active","Site"
"0X098","is_satellite","FALSE","Site"
"0X098","account","city 1 Medical Center","Site"
"0X098","site_active_dt","2006-07-30","Site"
"0X098","City","city 1","Site"
"0X098","State","state 1","Site"
"0X098","Country","US","Site"
"0X008","protocol_row_id","1-1G9113","Site"
"0X008","site_num","42","Site"
"0X008","site_row_id","123-1234-0X008","Site"
"0X008","studyid","AA-AA-000-0000","Site"
"0X008","invid","0X008","Site"
"0X008","InvestigatorLastName","el-Hoque","Site"
"0X008","InvestigatorFirstName","Grace","Site"
"0X008","site_status","Active","Site"
"0X008","is_satellite","FALSE","Site"
"0X008","account","city 1 Medical Center","Site"
"0X008","site_active_dt","2010-09-01","Site"
"0X008","City","city 1","Site"
"0X008","State","state 1","Site"
"0X008","Country","US","Site"
"0X159","protocol_row_id","1-1G9113","Site"
"0X159","site_num","43","Site"
"0X159","site_row_id","123-1234-0X159","Site"
"0X159","studyid","AA-AA-000-0000","Site"
"0X159","invid","0X159","Site"
"0X159","InvestigatorLastName","Flores","Site"
"0X159","InvestigatorFirstName","Sufyaan","Site"
"0X159","site_status","Active","Site"
"0X159","is_satellite","TRUE","Site"
"0X159","account","city 1 Medical Center","Site"
"0X159","site_active_dt","2004-02-13","Site"
"0X159","City","city 1","Site"
"0X159","State","state 1","Site"
"0X159","Country","US","Site"
"0X108","protocol_row_id","1-1G9113","Site"
"0X108","site_num","44","Site"
"0X108","site_row_id","123-1234-0X108","Site"
"0X108","studyid","AA-AA-000-0000","Site"
"0X108","invid","0X108","Site"
"0X108","InvestigatorLastName","Keys","Site"
"0X108","InvestigatorFirstName","Isiah","Site"
"0X108","site_status","Active","Site"
"0X108","is_satellite","FALSE","Site"
"0X108","account","city 1 Medical Center","Site"
"0X108","site_active_dt","2007-03-28","Site"
"0X108","City","city 1","Site"
"0X108","State","state 1","Site"
"0X108","Country","China","Site"
"0X136","protocol_row_id","1-1G9113","Site"
"0X136","site_num","45","Site"
"0X136","site_row_id","123-1234-0X136","Site"
"0X136","studyid","AA-AA-000-0000","Site"
"0X136","invid","0X136","Site"
"0X136","InvestigatorLastName","Handley","Site"
"0X136","InvestigatorFirstName","Kelsey","Site"
"0X136","site_status","Active","Site"
"0X136","is_satellite","FALSE","Site"
"0X136","account","city 1 Medical Center","Site"
"0X136","site_active_dt","2015-06-30","Site"
"0X136","City","city 1","Site"
"0X136","State","state 1","Site"
"0X136","Country","US","Site"
"0X058","protocol_row_id","1-1G9113","Site"
"0X058","site_num","46","Site"
"0X058","site_row_id","123-1234-0X058","Site"
"0X058","studyid","AA-AA-000-0000","Site"
"0X058","invid","0X058","Site"
"0X058","InvestigatorLastName","Phouansavanh","Site"
"0X058","InvestigatorFirstName","Francine","Site"
"0X058","site_status","Active","Site"
"0X058","is_satellite","FALSE","Site"
"0X058","account","city 1 Medical Center","Site"
"0X058","site_active_dt","2004-01-10","Site"
"0X058","City","city 1","Site"
"0X058","State","state 1","Site"
"0X058","Country","US","Site"
"0X062","protocol_row_id","1-1G9113","Site"
"0X062","site_num","47","Site"
"0X062","site_row_id","123-1234-0X062","Site"
"0X062","studyid","AA-AA-000-0000","Site"
"0X062","invid","0X062","Site"
"0X062","InvestigatorLastName","Davis Jr","Site"
"0X062","InvestigatorFirstName","Robert","Site"
"0X062","site_status","Active","Site"
"0X062","is_satellite","FALSE","Site"
"0X062","account","city 1 Medical Center","Site"
"0X062","site_active_dt","2005-12-21","Site"
"0X062","City","city 1","Site"
"0X062","State","state 1","Site"
"0X062","Country","China","Site"
"0X190","protocol_row_id","1-1G9113","Site"
"0X190","site_num","48","Site"
"0X190","site_row_id","123-1234-0X190","Site"
"0X190","studyid","AA-AA-000-0000","Site"
"0X190","invid","0X190","Site"
"0X190","InvestigatorLastName","Longwolf","Site"
"0X190","InvestigatorFirstName","Angelique","Site"
"0X190","site_status","Active","Site"
"0X190","is_satellite","FALSE","Site"
"0X190","account","city 1 Medical Center","Site"
"0X190","site_active_dt","2008-09-15","Site"
"0X190","City","city 1","Site"
"0X190","State","state 1","Site"
"0X190","Country","Japan","Site"
"0X046","protocol_row_id","1-1G9113","Site"
"0X046","site_num","49","Site"
"0X046","site_row_id","123-1234-0X046","Site"
"0X046","studyid","AA-AA-000-0000","Site"
"0X046","invid","0X046","Site"
"0X046","InvestigatorLastName","al-Daoud","Site"
"0X046","InvestigatorFirstName","Ami","Site"
"0X046","site_status","Active","Site"
"0X046","is_satellite","FALSE","Site"
"0X046","account","city 1 Medical Center","Site"
"0X046","site_active_dt","2004-10-13","Site"
"0X046","City","city 1","Site"
"0X046","State","state 1","Site"
"0X046","Country","US","Site"
"0X167","protocol_row_id","1-1G9113","Site"
"0X167","site_num","5","Site"
"0X167","site_row_id","123-1234-0X167","Site"
"0X167","studyid","AA-AA-000-0000","Site"
"0X167","invid","0X167","Site"
"0X167","InvestigatorLastName","al-Koroma","Site"
"0X167","InvestigatorFirstName","Amanda","Site"
"0X167","site_status","Active","Site"
"0X167","is_satellite","TRUE","Site"
"0X167","account","city 1 Medical Center","Site"
"0X167","site_active_dt","2005-11-07","Site"
"0X167","City","city 1","Site"
"0X167","State","state 1","Site"
"0X167","Country","US","Site"
"0X143","protocol_row_id","1-1G9113","Site"
"0X143","site_num","50","Site"
"0X143","site_row_id","123-1234-0X143","Site"
"0X143","studyid","AA-AA-000-0000","Site"
"0X143","invid","0X143","Site"
"0X143","InvestigatorLastName","el-Salih","Site"
"0X143","InvestigatorFirstName","Yushan","Site"
"0X143","site_status","Active","Site"
"0X143","is_satellite","FALSE","Site"
"0X143","account","city 1 Medical Center","Site"
"0X143","site_active_dt","2005-05-25","Site"
"0X143","City","city 1","Site"
"0X143","State","state 1","Site"
"0X143","Country","US","Site"
"0X088","protocol_row_id","1-1G9113","Site"
"0X088","site_num","51","Site"
"0X088","site_row_id","123-1234-0X088","Site"
"0X088","studyid","AA-AA-000-0000","Site"
"0X088","invid","0X088","Site"
"0X088","InvestigatorLastName","Correa","Site"
"0X088","InvestigatorFirstName","Evan","Site"
"0X088","site_status","Active","Site"
"0X088","is_satellite","FALSE","Site"
"0X088","account","city 1 Medical Center","Site"
"0X088","site_active_dt","2005-08-27","Site"
"0X088","City","city 1","Site"
"0X088","State","state 1","Site"
"0X088","Country","US","Site"
"0X022","protocol_row_id","1-1G9113","Site"
"0X022","site_num","52","Site"
"0X022","site_row_id","123-1234-0X022","Site"
"0X022","studyid","AA-AA-000-0000","Site"
"0X022","invid","0X022","Site"
"0X022","InvestigatorLastName","al-Nawaz","Site"
"0X022","InvestigatorFirstName","Ghaaliya","Site"
"0X022","site_status","Active","Site"
"0X022","is_satellite","FALSE","Site"
"0X022","account","city 1 Medical Center","Site"
"0X022","site_active_dt","2009-05-22","Site"
"0X022","City","city 1","Site"
"0X022","State","state 1","Site"
"0X022","Country","US","Site"
"0X015","protocol_row_id","1-1G9113","Site"
"0X015","site_num","53","Site"
"0X015","site_row_id","123-1234-0X015","Site"
"0X015","studyid","AA-AA-000-0000","Site"
"0X015","invid","0X015","Site"
"0X015","InvestigatorLastName","Martinez","Site"
"0X015","InvestigatorFirstName","April","Site"
"0X015","site_status","Active","Site"
"0X015","is_satellite","TRUE","Site"
"0X015","account","city 1 Medical Center","Site"
"0X015","site_active_dt","2004-05-20","Site"
"0X015","City","city 1","Site"
"0X015","State","state 1","Site"
"0X015","Country","China","Site"
"0X080","protocol_row_id","1-1G9113","Site"
"0X080","site_num","54","Site"
"0X080","site_row_id","123-1234-0X080","Site"
"0X080","studyid","AA-AA-000-0000","Site"
"0X080","invid","0X080","Site"
"0X080","InvestigatorLastName","el-Mousa","Site"
"0X080","InvestigatorFirstName","Saalim","Site"
"0X080","site_status","Active","Site"
"0X080","is_satellite","TRUE","Site"
"0X080","account","city 1 Medical Center","Site"
"0X080","site_active_dt","2004-07-31","Site"
"0X080","City","city 1","Site"
"0X080","State","state 1","Site"
"0X080","Country","US","Site"
"0X050","protocol_row_id","1-1G9113","Site"
"0X050","site_num","55","Site"
"0X050","site_row_id","123-1234-0X050","Site"
"0X050","studyid","AA-AA-000-0000","Site"
"0X050","invid","0X050","Site"
"0X050","InvestigatorLastName","Tull","Site"
"0X050","InvestigatorFirstName","Rayyaan","Site"
"0X050","site_status","Active","Site"
"0X050","is_satellite","FALSE","Site"
"0X050","account","city 1 Medical Center","Site"
"0X050","site_active_dt","2013-11-29","Site"
"0X050","City","city 1","Site"
"0X050","State","state 1","Site"
"0X050","Country","US","Site"
"0X014","protocol_row_id","1-1G9113","Site"
"0X014","site_num","56","Site"
"0X014","site_row_id","123-1234-0X014","Site"
"0X014","studyid","AA-AA-000-0000","Site"
"0X014","invid","0X014","Site"
"0X014","InvestigatorLastName","Som","Site"
"0X014","InvestigatorFirstName","Josiah","Site"
"0X014","site_status","Active","Site"
"0X014","is_satellite","FALSE","Site"
"0X014","account","city 1 Medical Center","Site"
"0X014","site_active_dt","2004-03-01","Site"
"0X014","City","city 1","Site"
"0X014","State","state 1","Site"
"0X014","Country","US","Site"
"0X055","protocol_row_id","1-1G9113","Site"
"0X055","site_num","57","Site"
"0X055","site_row_id","123-1234-0X055","Site"
"0X055","studyid","AA-AA-000-0000","Site"
"0X055","invid","0X055","Site"
"0X055","InvestigatorLastName","Jung","Site"
"0X055","InvestigatorFirstName","Tawfeeqa","Site"
"0X055","site_status","Active","Site"
"0X055","is_satellite","FALSE","Site"
"0X055","account","city 1 Medical Center","Site"
"0X055","site_active_dt","2004-09-16","Site"
"0X055","City","city 1","Site"
"0X055","State","state 1","Site"
"0X055","Country","US","Site"
"0X091","protocol_row_id","1-1G9113","Site"
"0X091","site_num","58","Site"
"0X091","site_row_id","123-1234-0X091","Site"
"0X091","studyid","AA-AA-000-0000","Site"
"0X091","invid","0X091","Site"
"0X091","InvestigatorLastName","Ostrom","Site"
"0X091","InvestigatorFirstName","Diego","Site"
"0X091","site_status","Active","Site"
"0X091","is_satellite","FALSE","Site"
"0X091","account","city 1 Medical Center","Site"
"0X091","site_active_dt","2005-07-22","Site"
"0X091","City","city 1","Site"
"0X091","State","state 1","Site"
"0X091","Country","China","Site"
"0X182","protocol_row_id","1-1G9113","Site"
"0X182","site_num","59","Site"
"0X182","site_row_id","123-1234-0X182","Site"
"0X182","studyid","AA-AA-000-0000","Site"
"0X182","invid","0X182","Site"
"0X182","InvestigatorLastName","al-Yusuf","Site"
"0X182","InvestigatorFirstName","Elizabeth","Site"
"0X182","site_status","Active","Site"
"0X182","is_satellite","FALSE","Site"
"0X182","account","city 1 Medical Center","Site"
"0X182","site_active_dt","2004-02-21","Site"
"0X182","City","city 1","Site"
"0X182","State","state 1","Site"
"0X182","Country","US","Site"
"0X172","protocol_row_id","1-1G9113","Site"
"0X172","site_num","6","Site"
"0X172","site_row_id","123-1234-0X172","Site"
"0X172","studyid","AA-AA-000-0000","Site"
"0X172","invid","0X172","Site"
"0X172","InvestigatorLastName","Johnson","Site"
"0X172","InvestigatorFirstName","Austin","Site"
"0X172","site_status","Active","Site"
"0X172","is_satellite","FALSE","Site"
"0X172","account","city 1 Medical Center","Site"
"0X172","site_active_dt","2005-07-20","Site"
"0X172","City","city 1","Site"
"0X172","State","state 1","Site"
"0X172","Country","US","Site"
"0X170","protocol_row_id","1-1G9113","Site"
"0X170","site_num","60","Site"
"0X170","site_row_id","123-1234-0X170","Site"
"0X170","studyid","AA-AA-000-0000","Site"
"0X170","invid","0X170","Site"
"0X170","InvestigatorLastName","Herlin","Site"
"0X170","InvestigatorFirstName","Tyler","Site"
"0X170","site_status","Active","Site"
"0X170","is_satellite","FALSE","Site"
"0X170","account","city 1 Medical Center","Site"
"0X170","site_active_dt","2005-03-01","Site"
"0X170","City","city 1","Site"
"0X170","State","state 1","Site"
"0X170","Country","US","Site"
"0X151","protocol_row_id","1-1G9113","Site"
"0X151","site_num","61","Site"
"0X151","site_row_id","123-1234-0X151","Site"
"0X151","studyid","AA-AA-000-0000","Site"
"0X151","invid","0X151","Site"
"0X151","InvestigatorLastName","Poveromo","Site"
"0X151","InvestigatorFirstName","Jack","Site"
"0X151","site_status","Active","Site"
"0X151","is_satellite","FALSE","Site"
"0X151","account","city 1 Medical Center","Site"
"0X151","site_active_dt","2003-09-05","Site"
"0X151","City","city 1","Site"
"0X151","State","state 1","Site"
"0X151","Country","China","Site"
"0X023","protocol_row_id","1-1G9113","Site"
"0X023","site_num","62","Site"
"0X023","site_row_id","123-1234-0X023","Site"
"0X023","studyid","AA-AA-000-0000","Site"
"0X023","invid","0X023","Site"
"0X023","InvestigatorLastName","Avena","Site"
"0X023","InvestigatorFirstName","Maren","Site"
"0X023","site_status","Active","Site"
"0X023","is_satellite","FALSE","Site"
"0X023","account","city 1 Medical Center","Site"
"0X023","site_active_dt","2004-04-20","Site"
"0X023","City","city 1","Site"
"0X023","State","state 1","Site"
"0X023","Country","US","Site"
"0X129","protocol_row_id","1-1G9113","Site"
"0X129","site_num","63","Site"
"0X129","site_row_id","123-1234-0X129","Site"
"0X129","studyid","AA-AA-000-0000","Site"
"0X129","invid","0X129","Site"
"0X129","InvestigatorLastName","Martinez","Site"
"0X129","InvestigatorFirstName","Moses","Site"
"0X129","site_status","Active","Site"
"0X129","is_satellite","FALSE","Site"
"0X129","account","city 1 Medical Center","Site"
"0X129","site_active_dt","2004-06-23","Site"
"0X129","City","city 1","Site"
"0X129","State","state 1","Site"
"0X129","Country","Japan","Site"
"0X006","protocol_row_id","1-1G9113","Site"
"0X006","site_num","64","Site"
"0X006","site_row_id","123-1234-0X006","Site"
"0X006","studyid","AA-AA-000-0000","Site"
"0X006","invid","0X006","Site"
"0X006","InvestigatorLastName","al-Sultana","Site"
"0X006","InvestigatorFirstName","Trevon","Site"
"0X006","site_status","Active","Site"
"0X006","is_satellite","FALSE","Site"
"0X006","account","city 1 Medical Center","Site"
"0X006","site_active_dt","2009-08-30","Site"
"0X006","City","city 1","Site"
"0X006","State","state 1","Site"
"0X006","Country","Japan","Site"
"0X133","protocol_row_id","1-1G9113","Site"
"0X133","site_num","65","Site"
"0X133","site_row_id","123-1234-0X133","Site"
"0X133","studyid","AA-AA-000-0000","Site"
"0X133","invid","0X133","Site"
"0X133","InvestigatorLastName","Pope","Site"
"0X133","InvestigatorFirstName","Hilario","Site"
"0X133","site_status","Active","Site"
"0X133","is_satellite","FALSE","Site"
"0X133","account","city 1 Medical Center","Site"
"0X133","site_active_dt","2009-05-01","Site"
"0X133","City","city 1","Site"
"0X133","State","state 1","Site"
"0X133","Country","China","Site"
"0X177","protocol_row_id","1-1G9113","Site"
"0X177","site_num","66","Site"
"0X177","site_row_id","123-1234-0X177","Site"
"0X177","studyid","AA-AA-000-0000","Site"
"0X177","invid","0X177","Site"
"0X177","InvestigatorLastName","Crowe","Site"
"0X177","InvestigatorFirstName","Kendall","Site"
"0X177","site_status","Active","Site"
"0X177","is_satellite","FALSE","Site"
"0X177","account","city 1 Medical Center","Site"
"0X177","site_active_dt","2016-06-21","Site"
"0X177","City","city 1","Site"
"0X177","State","state 1","Site"
"0X177","Country","US","Site"
"0X178","protocol_row_id","1-1G9113","Site"
"0X178","site_num","67","Site"
"0X178","site_row_id","123-1234-0X178","Site"
"0X178","studyid","AA-AA-000-0000","Site"
"0X178","invid","0X178","Site"
"0X178","InvestigatorLastName","Kessenich","Site"
"0X178","InvestigatorFirstName","Tyler","Site"
"0X178","site_status","Active","Site"
"0X178","is_satellite","TRUE","Site"
"0X178","account","city 1 Medical Center","Site"
"0X178","site_active_dt","2005-06-19","Site"
"0X178","City","city 1","Site"
"0X178","State","state 1","Site"
"0X178","Country","US","Site"
"0X155","protocol_row_id","1-1G9113","Site"
"0X155","site_num","68","Site"
"0X155","site_row_id","123-1234-0X155","Site"
"0X155","studyid","AA-AA-000-0000","Site"
"0X155","invid","0X155","Site"
"0X155","InvestigatorLastName","al-Sani","Site"
"0X155","InvestigatorFirstName","Mary","Site"
"0X155","site_status","Active","Site"
"0X155","is_satellite","FALSE","Site"
"0X155","account","city 1 Medical Center","Site"
"0X155","site_active_dt","2006-06-04","Site"
"0X155","City","city 1","Site"
"0X155","State","state 1","Site"
"0X155","Country","China","Site"
"0X038","protocol_row_id","1-1G9113","Site"
"0X038","site_num","69","Site"
"0X038","site_row_id","123-1234-0X038","Site"
"0X038","studyid","AA-AA-000-0000","Site"
"0X038","invid","0X038","Site"
"0X038","InvestigatorLastName","Culhane","Site"
"0X038","InvestigatorFirstName","Autumn","Site"
"0X038","site_status","Active","Site"
"0X038","is_satellite","FALSE","Site"
